year,New open,census_track,is_cbd,post_covid,DID,open_ln,census
2012,3,110,0,0,0,1.0986122886681098,11000
2013,2,110,0,0,0,0.6931471805599453,11000
2001,2,110,0,0,0,0.6931471805599453,11000
2017,2,110,0,0,0,0.6931471805599453,11000
2016,2,110,0,0,0,0.6931471805599453,11000
2007,2,110,0,0,0,0.6931471805599453,11000
2015,1,110,0,0,0,0.0,11000
1998,1,110,0,0,0,0.0,11000
2014,1,110,0,0,0,0.0,11000
2011,1,110,0,0,0,0.0,11000
2003,1,110,0,0,0,0.0,11000
1996,1,110,0,0,0,0.0,11000
2000,1,110,0,0,0,0.0,11000
2021,1,110,0,1,0,0.0,11000
2018,137,4.02,1,0,0,4.919980925828125,401
2019,130,4.02,1,0,0,4.867534450455582,401
2004,97,4.02,1,0,0,4.574710978503383,401
2005,61,4.02,1,0,0,4.110873864173311,401
2006,37,4.02,1,0,0,3.6109179126442243,401
2015,25,4.02,1,0,0,3.2188758248682006,401
2012,24,4.02,1,0,0,3.1780538303479458,401
2002,21,4.02,1,0,0,3.044522437723423,401
2010,21,4.02,1,0,0,3.044522437723423,401
2003,20,4.02,1,0,0,2.995732273553991,401
2016,20,4.02,1,0,0,2.995732273553991,401
2007,20,4.02,1,0,0,2.995732273553991,401
2017,19,4.02,1,0,0,2.9444389791664403,401
2009,19,4.02,1,0,0,2.9444389791664403,401
2011,17,4.02,1,0,0,2.833213344056216,401
2020,15,4.02,1,1,1,2.70805020110221,401
2001,14,4.02,1,0,0,2.6390573296152584,401
2008,12,4.02,1,0,0,2.4849066497880004,401
2014,10,4.02,1,0,0,2.302585092994046,401
2021,9,4.02,1,1,1,2.1972245773362196,401
2013,8,4.02,1,0,0,2.0794415416798357,401
1999,5,4.02,1,0,0,1.6094379124341003,401
1997,1,4.02,1,0,0,0.0,401
2000,1,4.02,1,0,0,0.0,401
2022,1,4.02,1,1,1,0.0,401
2004,16,373,0,0,0,2.772588722239781,37300
2005,7,373,0,0,0,1.9459101490553132,37300
2018,6,373,0,0,0,1.791759469228055,37300
2021,5,373,0,1,0,1.6094379124341003,37300
2009,3,373,0,0,0,1.0986122886681098,37300
2008,3,373,0,0,0,1.0986122886681098,37300
2022,3,373,0,1,0,1.0986122886681098,37300
2002,3,373,0,0,0,1.0986122886681098,37300
2010,2,373,0,0,0,0.6931471805599453,37300
2017,2,373,0,0,0,0.6931471805599453,37300
2020,2,373,0,1,0,0.6931471805599453,37300
2007,1,373,0,0,0,0.0,37300
2006,1,373,0,0,0,0.0,37300
2014,1,373,0,0,0,0.0,37300
2015,1,373,0,0,0,0.0,37300
2001,1,373,0,0,0,0.0,37300
2019,1,373,0,0,0,0.0,37300
1999,1,373,0,0,0,0.0,37300
2000,1,373,0,0,0,0.0,37300
2004,15,274.02,0,0,0,2.70805020110221,27402
2018,6,274.02,0,0,0,1.791759469228055,27402
2005,5,274.02,0,0,0,1.6094379124341003,27402
2010,4,274.02,0,0,0,1.3862943611198906,27402
2003,4,274.02,0,0,0,1.3862943611198906,27402
2013,4,274.02,0,0,0,1.3862943611198906,27402
2011,4,274.02,0,0,0,1.3862943611198906,27402
2016,3,274.02,0,0,0,1.0986122886681098,27402
2012,3,274.02,0,0,0,1.0986122886681098,27402
2017,3,274.02,0,0,0,1.0986122886681098,27402
2014,2,274.02,0,0,0,0.6931471805599453,27402
2019,2,274.02,0,0,0,0.6931471805599453,27402
2007,2,274.02,0,0,0,0.6931471805599453,27402
2006,2,274.02,0,0,0,0.6931471805599453,27402
2020,2,274.02,0,1,0,0.6931471805599453,27402
2001,2,274.02,0,0,0,0.6931471805599453,27402
2002,2,274.02,0,0,0,0.6931471805599453,27402
2015,2,274.02,0,0,0,0.6931471805599453,27402
2000,1,274.02,0,0,0,0.0,27402
2009,1,274.02,0,0,0,0.0,27402
2008,1,274.02,0,0,0,0.0,27402
1999,1,274.02,0,0,0,0.0,27402
2021,1,274.02,0,1,0,0.0,27402
2004,8,55,0,0,0,2.0794415416798357,5500
2005,4,55,0,0,0,1.3862943611198906,5500
2015,3,55,0,0,0,1.0986122886681098,5500
2021,3,55,0,1,0,1.0986122886681098,5500
2003,2,55,0,0,0,0.6931471805599453,5500
2002,2,55,0,0,0,0.6931471805599453,5500
2013,2,55,0,0,0,0.6931471805599453,5500
2014,2,55,0,0,0,0.6931471805599453,5500
2016,2,55,0,0,0,0.6931471805599453,5500
2011,2,55,0,0,0,0.6931471805599453,5500
2010,1,55,0,0,0,0.0,5500
2006,1,55,0,0,0,0.0,5500
2007,1,55,0,0,0,0.0,5500
2009,1,55,0,0,0,0.0,5500
2012,1,55,0,0,0,0.0,5500
1994,1,55,0,0,0,0.0,5500
2017,1,55,0,0,0,0.0,5500
2019,1,55,0,0,0,0.0,5500
2020,1,55,0,1,0,0.0,5500
2004,15,266,0,0,0,2.70805020110221,26600
2005,12,266,0,0,0,2.4849066497880004,26600
2016,6,266,0,0,0,1.791759469228055,26600
2008,6,266,0,0,0,1.791759469228055,26600
2011,6,266,0,0,0,1.791759469228055,26600
2009,5,266,0,0,0,1.6094379124341003,26600
2018,5,266,0,0,0,1.6094379124341003,26600
2013,4,266,0,0,0,1.3862943611198906,26600
2019,4,266,0,0,0,1.3862943611198906,26600
2006,4,266,0,0,0,1.3862943611198906,26600
2007,4,266,0,0,0,1.3862943611198906,26600
2020,3,266,0,1,0,1.0986122886681098,26600
2015,3,266,0,0,0,1.0986122886681098,26600
2014,3,266,0,0,0,1.0986122886681098,26600
2021,3,266,0,1,0,1.0986122886681098,26600
2003,2,266,0,0,0,0.6931471805599453,26600
2017,2,266,0,0,0,0.6931471805599453,26600
2002,2,266,0,0,0,0.6931471805599453,26600
2010,1,266,0,0,0,0.0,26600
1997,1,266,0,0,0,0.0,26600
1999,1,266,0,0,0,0.0,26600
1996,1,266,0,0,0,0.0,26600
2000,1,266,0,0,0,0.0,26600
1998,1,266,0,0,0,0.0,26600
2004,24,84,0,0,0,3.1780538303479458,8400
2005,14,84,0,0,0,2.6390573296152584,8400
2015,14,84,0,0,0,2.6390573296152584,8400
2018,6,84,0,0,0,1.791759469228055,8400
2016,6,84,0,0,0,1.791759469228055,8400
2007,5,84,0,0,0,1.6094379124341003,8400
2002,4,84,0,0,0,1.3862943611198906,8400
2003,4,84,0,0,0,1.3862943611198906,8400
2017,4,84,0,0,0,1.3862943611198906,8400
2014,4,84,0,0,0,1.3862943611198906,8400
2013,3,84,0,0,0,1.0986122886681098,8400
2020,3,84,0,1,0,1.0986122886681098,8400
2012,3,84,0,0,0,1.0986122886681098,8400
2010,3,84,0,0,0,1.0986122886681098,8400
2006,3,84,0,0,0,1.0986122886681098,8400
2001,3,84,0,0,0,1.0986122886681098,8400
2021,3,84,0,1,0,1.0986122886681098,8400
2011,2,84,0,0,0,0.6931471805599453,8400
2000,2,84,0,0,0,0.6931471805599453,8400
2008,2,84,0,0,0,0.6931471805599453,8400
2019,2,84,0,0,0,0.6931471805599453,8400
1999,1,84,0,0,0,0.0,8400
2004,20,106,0,0,0,2.995732273553991,10600
2005,8,106,0,0,0,2.0794415416798357,10600
2018,8,106,0,0,0,2.0794415416798357,10600
2002,7,106,0,0,0,1.9459101490553132,10600
2001,6,106,0,0,0,1.791759469228055,10600
2006,5,106,0,0,0,1.6094379124341003,10600
2019,5,106,0,0,0,1.6094379124341003,10600
2012,5,106,0,0,0,1.6094379124341003,10600
2003,4,106,0,0,0,1.3862943611198906,10600
2010,3,106,0,0,0,1.0986122886681098,10600
2021,3,106,0,1,0,1.0986122886681098,10600
2020,3,106,0,1,0,1.0986122886681098,10600
2015,3,106,0,0,0,1.0986122886681098,10600
2011,3,106,0,0,0,1.0986122886681098,10600
2014,2,106,0,0,0,0.6931471805599453,10600
2007,2,106,0,0,0,0.6931471805599453,10600
2013,2,106,0,0,0,0.6931471805599453,10600
2017,2,106,0,0,0,0.6931471805599453,10600
2016,2,106,0,0,0,0.6931471805599453,10600
2000,1,106,0,0,0,0.0,10600
2009,1,106,0,0,0,0.0,10600
2008,1,106,0,0,0,0.0,10600
1999,1,106,0,0,0,0.0,10600
1998,1,106,0,0,0,0.0,10600
2022,1,106,0,1,0,0.0,10600
2004,12,290,0,0,0,2.4849066497880004,29000
2003,3,290,0,0,0,1.0986122886681098,29000
2006,3,290,0,0,0,1.0986122886681098,29000
2016,3,290,0,0,0,1.0986122886681098,29000
2015,3,290,0,0,0,1.0986122886681098,29000
2011,3,290,0,0,0,1.0986122886681098,29000
2021,3,290,0,1,0,1.0986122886681098,29000
2005,3,290,0,0,0,1.0986122886681098,29000
2008,2,290,0,0,0,0.6931471805599453,29000
2012,2,290,0,0,0,0.6931471805599453,29000
2010,2,290,0,0,0,0.6931471805599453,29000
2007,1,290,0,0,0,0.0,29000
2009,1,290,0,0,0,0.0,29000
2002,1,290,0,0,0,0.0,29000
1999,1,290,0,0,0,0.0,29000
2013,1,290,0,0,0,0.0,29000
2014,1,290,0,0,0,0.0,29000
2001,1,290,0,0,0,0.0,29000
2018,1,290,0,0,0,0.0,29000
2019,1,290,0,0,0,0.0,29000
2004,76,24,1,0,0,4.330733340286331,2400
2005,45,24,1,0,0,3.8066624897703196,2400
2010,35,24,1,0,0,3.5553480614894135,2400
2013,29,24,1,0,0,3.367295829986474,2400
2015,28,24,1,0,0,3.332204510175204,2400
2008,26,24,1,0,0,3.258096538021482,2400
2011,22,24,1,0,0,3.091042453358316,2400
2012,22,24,1,0,0,3.091042453358316,2400
2018,21,24,1,0,0,3.044522437723423,2400
2021,20,24,1,1,1,2.995732273553991,2400
2014,20,24,1,0,0,2.995732273553991,2400
2016,19,24,1,0,0,2.9444389791664403,2400
2006,18,24,1,0,0,2.8903717578961645,2400
2009,15,24,1,0,0,2.70805020110221,2400
2020,14,24,1,1,1,2.6390573296152584,2400
2002,14,24,1,0,0,2.6390573296152584,2400
2019,13,24,1,0,0,2.5649493574615367,2400
2007,13,24,1,0,0,2.5649493574615367,2400
2003,11,24,1,0,0,2.3978952727983707,2400
2001,10,24,1,0,0,2.302585092994046,2400
2017,9,24,1,0,0,2.1972245773362196,2400
2000,6,24,1,0,0,1.791759469228055,2400
2022,5,24,1,1,1,1.6094379124341003,2400
1999,3,24,1,0,0,1.0986122886681098,2400
1998,2,24,1,0,0,0.6931471805599453,2400
2004,28,390,0,0,0,3.332204510175204,39000
2005,18,390,0,0,0,2.8903717578961645,39000
2018,9,390,0,0,0,2.1972245773362196,39000
2017,9,390,0,0,0,2.1972245773362196,39000
2016,8,390,0,0,0,2.0794415416798357,39000
2007,7,390,0,0,0,1.9459101490553132,39000
2008,7,390,0,0,0,1.9459101490553132,39000
2014,6,390,0,0,0,1.791759469228055,39000
2002,6,390,0,0,0,1.791759469228055,39000
2015,6,390,0,0,0,1.791759469228055,39000
2006,6,390,0,0,0,1.791759469228055,39000
2011,5,390,0,0,0,1.6094379124341003,39000
2013,5,390,0,0,0,1.6094379124341003,39000
2001,4,390,0,0,0,1.3862943611198906,39000
2019,3,390,0,0,0,1.0986122886681098,39000
2000,3,390,0,0,0,1.0986122886681098,39000
2009,2,390,0,0,0,0.6931471805599453,39000
2022,2,390,0,1,0,0.6931471805599453,39000
2010,2,390,0,0,0,0.6931471805599453,39000
1999,2,390,0,0,0,0.6931471805599453,39000
2012,1,390,0,0,0,0.0,39000
2003,1,390,0,0,0,0.0,39000
2020,1,390,0,1,0,0.0,39000
2021,1,390,0,1,0,0.0,39000
1998,1,390,0,0,0,0.0,39000
2004,32,18,1,0,0,3.4657359027997265,1800
2005,11,18,1,0,0,2.3978952727983707,1800
2012,10,18,1,0,0,2.302585092994046,1800
2015,9,18,1,0,0,2.1972245773362196,1800
2010,9,18,1,0,0,2.1972245773362196,1800
2013,7,18,1,0,0,1.9459101490553132,1800
2011,7,18,1,0,0,1.9459101490553132,1800
2009,6,18,1,0,0,1.791759469228055,1800
2019,6,18,1,0,0,1.791759469228055,1800
2018,6,18,1,0,0,1.791759469228055,1800
2006,5,18,1,0,0,1.6094379124341003,1800
2017,4,18,1,0,0,1.3862943611198906,1800
2020,4,18,1,1,1,1.3862943611198906,1800
2000,4,18,1,0,0,1.3862943611198906,1800
2021,3,18,1,1,1,1.0986122886681098,1800
2014,3,18,1,0,0,1.0986122886681098,1800
2007,3,18,1,0,0,1.0986122886681098,1800
2001,3,18,1,0,0,1.0986122886681098,1800
2008,3,18,1,0,0,1.0986122886681098,1800
2016,2,18,1,0,0,0.6931471805599453,1800
2003,2,18,1,0,0,0.6931471805599453,1800
1998,1,18,1,0,0,0.0,1800
2002,1,18,1,0,0,0.0,1800
2022,1,18,1,1,1,0.0,1800
2004,25,176.02,0,0,0,3.2188758248682006,17602
2021,11,176.02,0,1,0,2.3978952727983707,17602
2005,8,176.02,0,0,0,2.0794415416798357,17602
2016,5,176.02,0,0,0,1.6094379124341003,17602
2019,5,176.02,0,0,0,1.6094379124341003,17602
2003,5,176.02,0,0,0,1.6094379124341003,17602
2011,5,176.02,0,0,0,1.6094379124341003,17602
2002,4,176.02,0,0,0,1.3862943611198906,17602
2006,4,176.02,0,0,0,1.3862943611198906,17602
2009,4,176.02,0,0,0,1.3862943611198906,17602
2013,4,176.02,0,0,0,1.3862943611198906,17602
2018,3,176.02,0,0,0,1.0986122886681098,17602
2007,3,176.02,0,0,0,1.0986122886681098,17602
2017,3,176.02,0,0,0,1.0986122886681098,17602
2014,3,176.02,0,0,0,1.0986122886681098,17602
2015,2,176.02,0,0,0,0.6931471805599453,17602
2010,2,176.02,0,0,0,0.6931471805599453,17602
2008,2,176.02,0,0,0,0.6931471805599453,17602
2012,1,176.02,0,0,0,0.0,17602
2001,1,176.02,0,0,0,0.0,17602
2000,1,176.02,0,0,0,0.0,17602
1999,1,176.02,0,0,0,0.0,17602
2020,1,176.02,0,1,0,0.0,17602
2005,16,378,0,0,0,2.772588722239781,37800
2004,16,378,0,0,0,2.772588722239781,37800
2019,5,378,0,0,0,1.6094379124341003,37800
2006,5,378,0,0,0,1.6094379124341003,37800
2021,4,378,0,1,0,1.3862943611198906,37800
2018,4,378,0,0,0,1.3862943611198906,37800
2007,4,378,0,0,0,1.3862943611198906,37800
2011,4,378,0,0,0,1.3862943611198906,37800
2013,3,378,0,0,0,1.0986122886681098,37800
2017,3,378,0,0,0,1.0986122886681098,37800
2009,3,378,0,0,0,1.0986122886681098,37800
2020,2,378,0,1,0,0.6931471805599453,37800
2016,2,378,0,0,0,0.6931471805599453,37800
2014,2,378,0,0,0,0.6931471805599453,37800
2022,2,378,0,1,0,0.6931471805599453,37800
2012,2,378,0,0,0,0.6931471805599453,37800
2008,2,378,0,0,0,0.6931471805599453,37800
2003,2,378,0,0,0,0.6931471805599453,37800
2002,2,378,0,0,0,0.6931471805599453,37800
2000,2,378,0,0,0,0.6931471805599453,37800
2001,1,378,0,0,0,0.0,37800
1998,1,378,0,0,0,0.0,37800
1996,1,378,0,0,0,0.0,37800
2010,1,378,0,0,0,0.0,37800
2005,8,83.01,0,0,0,2.0794415416798357,8301
2004,8,83.01,0,0,0,2.0794415416798357,8301
2010,4,83.01,0,0,0,1.3862943611198906,8301
2017,4,83.01,0,0,0,1.3862943611198906,8301
2014,4,83.01,0,0,0,1.3862943611198906,8301
2018,3,83.01,0,0,0,1.0986122886681098,8301
2013,3,83.01,0,0,0,1.0986122886681098,8301
2015,2,83.01,0,0,0,0.6931471805599453,8301
2022,2,83.01,0,1,0,0.6931471805599453,8301
2001,2,83.01,0,0,0,0.6931471805599453,8301
2008,1,83.01,0,0,0,0.0,8301
1997,1,83.01,0,0,0,0.0,8301
2012,1,83.01,0,0,0,0.0,8301
2011,1,83.01,0,0,0,0.0,8301
2007,1,83.01,0,0,0,0.0,8301
2006,1,83.01,0,0,0,0.0,8301
2003,1,83.01,0,0,0,0.0,8301
2000,1,83.01,0,0,0,0.0,8301
2019,1,83.01,0,0,0,0.0,8301
2021,1,83.01,0,1,0,0.0,8301
2009,1,83.01,0,0,0,0.0,8301
2005,110,5,1,0,0,4.700480365792417,500
2004,88,5,1,0,0,4.477336814478207,500
2018,52,5,1,0,0,3.9512437185814275,500
2019,39,5,1,0,0,3.6635616461296463,500
2007,38,5,1,0,0,3.6375861597263857,500
2017,34,5,1,0,0,3.5263605246161616,500
2008,33,5,1,0,0,3.4965075614664802,500
2006,33,5,1,0,0,3.4965075614664802,500
2010,25,5,1,0,0,3.2188758248682006,500
2013,24,5,1,0,0,3.1780538303479458,500
2011,21,5,1,0,0,3.044522437723423,500
2016,20,5,1,0,0,2.995732273553991,500
2014,19,5,1,0,0,2.9444389791664403,500
2003,18,5,1,0,0,2.8903717578961645,500
2012,18,5,1,0,0,2.8903717578961645,500
2021,17,5,1,1,1,2.833213344056216,500
2002,16,5,1,0,0,2.772588722239781,500
2015,14,5,1,0,0,2.6390573296152584,500
2020,12,5,1,1,1,2.4849066497880004,500
2009,12,5,1,0,0,2.4849066497880004,500
2022,9,5,1,1,1,2.1972245773362196,500
2001,7,5,1,0,0,1.9459101490553132,500
2000,3,5,1,0,0,1.0986122886681098,500
1999,2,5,1,0,0,0.6931471805599453,500
1997,2,5,1,0,0,0.6931471805599453,500
2004,16,171,0,0,0,2.772588722239781,17100
2005,11,171,0,0,0,2.3978952727983707,17100
2003,8,171,0,0,0,2.0794415416798357,17100
2002,7,171,0,0,0,1.9459101490553132,17100
2016,5,171,0,0,0,1.6094379124341003,17100
2007,5,171,0,0,0,1.6094379124341003,17100
2014,5,171,0,0,0,1.6094379124341003,17100
2013,5,171,0,0,0,1.6094379124341003,17100
2012,4,171,0,0,0,1.3862943611198906,17100
2018,4,171,0,0,0,1.3862943611198906,17100
2017,4,171,0,0,0,1.3862943611198906,17100
2015,4,171,0,0,0,1.3862943611198906,17100
2001,3,171,0,0,0,1.0986122886681098,17100
1996,2,171,0,0,0,0.6931471805599453,17100
2021,2,171,0,1,0,0.6931471805599453,17100
2009,2,171,0,0,0,0.6931471805599453,17100
2011,2,171,0,0,0,0.6931471805599453,17100
2008,2,171,0,0,0,0.6931471805599453,17100
2006,2,171,0,0,0,0.6931471805599453,17100
2010,1,171,0,0,0,0.0,17100
1998,1,171,0,0,0,0.0,17100
1999,1,171,0,0,0,0.0,17100
2019,1,171,0,0,0,0.0,17100
2000,1,171,0,0,0,0.0,17100
2020,1,171,0,1,0,0.0,17100
2004,31,31,0,0,0,3.4339872044851463,3100
2005,11,31,0,0,0,2.3978952727983707,3100
2001,9,31,0,0,0,2.1972245773362196,3100
2014,8,31,0,0,0,2.0794415416798357,3100
2002,8,31,0,0,0,2.0794415416798357,3100
2011,8,31,0,0,0,2.0794415416798357,3100
2006,8,31,0,0,0,2.0794415416798357,3100
2008,6,31,0,0,0,1.791759469228055,3100
2003,6,31,0,0,0,1.791759469228055,3100
2016,5,31,0,0,0,1.6094379124341003,3100
2015,5,31,0,0,0,1.6094379124341003,3100
2018,5,31,0,0,0,1.6094379124341003,3100
2009,4,31,0,0,0,1.3862943611198906,3100
2010,3,31,0,0,0,1.0986122886681098,3100
2019,3,31,0,0,0,1.0986122886681098,3100
2013,3,31,0,0,0,1.0986122886681098,3100
2012,3,31,0,0,0,1.0986122886681098,3100
2017,3,31,0,0,0,1.0986122886681098,3100
2000,2,31,0,0,0,0.6931471805599453,3100
2007,2,31,0,0,0,0.6931471805599453,3100
2020,1,31,0,1,0,0.0,3100
1997,1,31,0,0,0,0.0,3100
1998,1,31,0,0,0,0.0,3100
1996,1,31,0,0,0,0.0,3100
1999,1,31,0,0,0,0.0,3100
1995,1,31,0,0,0,0.0,3100
2021,1,31,0,1,0,0.0,3100
2004,16,338,0,0,0,2.772588722239781,33800
2008,9,338,0,0,0,2.1972245773362196,33800
2005,8,338,0,0,0,2.0794415416798357,33800
2001,6,338,0,0,0,1.791759469228055,33800
2017,5,338,0,0,0,1.6094379124341003,33800
2018,4,338,0,0,0,1.3862943611198906,33800
2015,4,338,0,0,0,1.3862943611198906,33800
2013,4,338,0,0,0,1.3862943611198906,33800
2019,3,338,0,0,0,1.0986122886681098,33800
2014,3,338,0,0,0,1.0986122886681098,33800
2021,3,338,0,1,0,1.0986122886681098,33800
2000,3,338,0,0,0,1.0986122886681098,33800
2009,2,338,0,0,0,0.6931471805599453,33800
2011,2,338,0,0,0,0.6931471805599453,33800
2012,2,338,0,0,0,0.6931471805599453,33800
2007,2,338,0,0,0,0.6931471805599453,33800
2006,2,338,0,0,0,0.6931471805599453,33800
2016,2,338,0,0,0,0.6931471805599453,33800
2003,2,338,0,0,0,0.6931471805599453,33800
2002,1,338,0,0,0,0.0,33800
1997,1,338,0,0,0,0.0,33800
2020,1,338,0,1,0,0.0,33800
2010,1,338,0,0,0,0.0,33800
2021,14,109,0,1,0,2.6390573296152584,10900
2004,12,109,0,0,0,2.4849066497880004,10900
2020,11,109,0,1,0,2.3978952727983707,10900
2005,4,109,0,0,0,1.3862943611198906,10900
2001,2,109,0,0,0,0.6931471805599453,10900
2006,2,109,0,0,0,0.6931471805599453,10900
2007,2,109,0,0,0,0.6931471805599453,10900
2012,2,109,0,0,0,0.6931471805599453,10900
2019,2,109,0,0,0,0.6931471805599453,10900
2022,2,109,0,1,0,0.6931471805599453,10900
2000,1,109,0,0,0,0.0,10900
2008,1,109,0,0,0,0.0,10900
2011,1,109,0,0,0,0.0,10900
2013,1,109,0,0,0,0.0,10900
2016,1,109,0,0,0,0.0,10900
2004,32,199,0,0,0,3.4657359027997265,19900
2005,10,199,0,0,0,2.302585092994046,19900
2006,8,199,0,0,0,2.0794415416798357,19900
2017,7,199,0,0,0,1.9459101490553132,19900
2002,6,199,0,0,0,1.791759469228055,19900
2021,5,199,0,1,0,1.6094379124341003,19900
2019,5,199,0,0,0,1.6094379124341003,19900
2003,5,199,0,0,0,1.6094379124341003,19900
2015,5,199,0,0,0,1.6094379124341003,19900
2018,4,199,0,0,0,1.3862943611198906,19900
2016,4,199,0,0,0,1.3862943611198906,19900
2011,4,199,0,0,0,1.3862943611198906,19900
2012,4,199,0,0,0,1.3862943611198906,19900
2013,3,199,0,0,0,1.0986122886681098,19900
2014,3,199,0,0,0,1.0986122886681098,19900
2000,3,199,0,0,0,1.0986122886681098,19900
2007,3,199,0,0,0,1.0986122886681098,19900
2001,3,199,0,0,0,1.0986122886681098,19900
1997,3,199,0,0,0,1.0986122886681098,19900
2010,2,199,0,0,0,0.6931471805599453,19900
1998,2,199,0,0,0,0.6931471805599453,19900
2009,2,199,0,0,0,0.6931471805599453,19900
2008,1,199,0,0,0,0.0,19900
2004,26,107,0,0,0,3.258096538021482,10700
2005,7,107,0,0,0,1.9459101490553132,10700
2015,6,107,0,0,0,1.791759469228055,10700
2018,5,107,0,0,0,1.6094379124341003,10700
2009,5,107,0,0,0,1.6094379124341003,10700
2003,5,107,0,0,0,1.6094379124341003,10700
2020,4,107,0,1,0,1.3862943611198906,10700
2011,4,107,0,0,0,1.3862943611198906,10700
2012,3,107,0,0,0,1.0986122886681098,10700
2021,3,107,0,1,0,1.0986122886681098,10700
2019,3,107,0,0,0,1.0986122886681098,10700
2014,3,107,0,0,0,1.0986122886681098,10700
2013,3,107,0,0,0,1.0986122886681098,10700
2010,3,107,0,0,0,1.0986122886681098,10700
2006,3,107,0,0,0,1.0986122886681098,10700
2002,3,107,0,0,0,1.0986122886681098,10700
2001,3,107,0,0,0,1.0986122886681098,10700
2008,2,107,0,0,0,0.6931471805599453,10700
2000,2,107,0,0,0,0.6931471805599453,10700
2007,1,107,0,0,0,0.0,10700
2017,1,107,0,0,0,0.0,10700
1999,1,107,0,0,0,0.0,10700
2022,1,107,0,1,0,0.0,10700
2004,39,111,0,0,0,3.6635616461296463,11100
2018,9,111,0,0,0,2.1972245773362196,11100
2015,9,111,0,0,0,2.1972245773362196,11100
2008,9,111,0,0,0,2.1972245773362196,11100
2007,8,111,0,0,0,2.0794415416798357,11100
2021,8,111,0,1,0,2.0794415416798357,11100
2005,8,111,0,0,0,2.0794415416798357,11100
2002,7,111,0,0,0,1.9459101490553132,11100
2017,7,111,0,0,0,1.9459101490553132,11100
2011,7,111,0,0,0,1.9459101490553132,11100
2019,6,111,0,0,0,1.791759469228055,11100
2009,6,111,0,0,0,1.791759469228055,11100
2003,5,111,0,0,0,1.6094379124341003,11100
2010,5,111,0,0,0,1.6094379124341003,11100
2014,5,111,0,0,0,1.6094379124341003,11100
2020,5,111,0,1,0,1.6094379124341003,11100
2012,4,111,0,0,0,1.3862943611198906,11100
2013,4,111,0,0,0,1.3862943611198906,11100
2001,4,111,0,0,0,1.3862943611198906,11100
1999,3,111,0,0,0,1.0986122886681098,11100
2022,3,111,0,1,0,1.0986122886681098,11100
2006,2,111,0,0,0,0.6931471805599453,11100
1998,2,111,0,0,0,0.6931471805599453,11100
2016,2,111,0,0,0,0.6931471805599453,11100
2000,2,111,0,0,0,0.6931471805599453,11100
1996,1,111,0,0,0,0.0,11100
1997,1,111,0,0,0,0.0,11100
2004,16,70,0,0,0,2.772588722239781,7000
2005,11,70,0,0,0,2.3978952727983707,7000
2003,6,70,0,0,0,1.791759469228055,7000
2014,6,70,0,0,0,1.791759469228055,7000
2016,5,70,0,0,0,1.6094379124341003,7000
2002,5,70,0,0,0,1.6094379124341003,7000
2013,5,70,0,0,0,1.6094379124341003,7000
2010,4,70,0,0,0,1.3862943611198906,7000
2021,3,70,0,1,0,1.0986122886681098,7000
2019,3,70,0,0,0,1.0986122886681098,7000
2009,3,70,0,0,0,1.0986122886681098,7000
2018,3,70,0,0,0,1.0986122886681098,7000
2017,3,70,0,0,0,1.0986122886681098,7000
2006,2,70,0,0,0,0.6931471805599453,7000
2007,2,70,0,0,0,0.6931471805599453,7000
2015,2,70,0,0,0,0.6931471805599453,7000
1999,1,70,0,0,0,0.0,7000
2011,1,70,0,0,0,0.0,7000
2008,1,70,0,0,0,0.0,7000
1996,1,70,0,0,0,0.0,7000
2001,1,70,0,0,0,0.0,7000
2020,1,70,0,1,0,0.0,7000
2004,28,29,0,0,0,3.332204510175204,2900
2018,16,29,0,0,0,2.772588722239781,2900
2015,13,29,0,0,0,2.5649493574615367,2900
2005,10,29,0,0,0,2.302585092994046,2900
2021,9,29,0,1,0,2.1972245773362196,2900
2017,8,29,0,0,0,2.0794415416798357,2900
2013,7,29,0,0,0,1.9459101490553132,2900
2012,7,29,0,0,0,1.9459101490553132,2900
2011,7,29,0,0,0,1.9459101490553132,2900
2008,6,29,0,0,0,1.791759469228055,2900
2010,6,29,0,0,0,1.791759469228055,2900
2019,6,29,0,0,0,1.791759469228055,2900
2009,5,29,0,0,0,1.6094379124341003,2900
2002,5,29,0,0,0,1.6094379124341003,2900
2014,4,29,0,0,0,1.3862943611198906,2900
2003,4,29,0,0,0,1.3862943611198906,2900
2006,4,29,0,0,0,1.3862943611198906,2900
2007,3,29,0,0,0,1.0986122886681098,2900
2016,3,29,0,0,0,1.0986122886681098,2900
2000,2,29,0,0,0,0.6931471805599453,2900
2020,2,29,0,1,0,0.6931471805599453,2900
1994,1,29,0,0,0,0.0,2900
1999,1,29,0,0,0,0.0,2900
2001,1,29,0,0,0,0.0,2900
2004,20,321,0,0,0,2.995732273553991,32100
2005,11,321,0,0,0,2.3978952727983707,32100
2016,6,321,0,0,0,1.791759469228055,32100
2013,5,321,0,0,0,1.6094379124341003,32100
2014,5,321,0,0,0,1.6094379124341003,32100
2011,4,321,0,0,0,1.3862943611198906,32100
2012,3,321,0,0,0,1.0986122886681098,32100
2015,3,321,0,0,0,1.0986122886681098,32100
2021,3,321,0,1,0,1.0986122886681098,32100
2020,3,321,0,1,0,1.0986122886681098,32100
2019,3,321,0,0,0,1.0986122886681098,32100
2006,3,321,0,0,0,1.0986122886681098,32100
2008,3,321,0,0,0,1.0986122886681098,32100
