year,Close-down,census_track,is_cbd,post_covid,DID,close_ln,census
2012,13,227,0,0,0,2.5649493574615367,22700
2008,4,227,0,0,0,1.3862943611198906,22700
2016,4,227,0,0,0,1.3862943611198906,22700
2018,3,227,0,0,0,1.0986122886681098,22700
2014,2,227,0,0,0,0.6931471805599453,22700
2017,2,227,0,0,0,0.6931471805599453,22700
2021,2,227,0,1,0,0.6931471805599453,22700
2019,2,227,0,0,0,0.6931471805599453,22700
2011,1,227,0,0,0,0.0,22700
2007,1,227,0,0,0,0.0,22700
2009,1,227,0,0,0,0.0,22700
2015,1,227,0,0,0,0.0,22700
2020,1,227,0,1,0,0.0,22700
2012,15,25,1,0,0,2.70805020110221,2500
2020,7,25,1,1,1,1.9459101490553132,2500
2007,4,25,1,0,0,1.3862943611198906,2500
2017,3,25,1,0,0,1.0986122886681098,2500
2016,3,25,1,0,0,1.0986122886681098,2500
2010,2,25,1,0,0,0.6931471805599453,2500
2021,2,25,1,1,1,0.6931471805599453,2500
2019,2,25,1,0,0,0.6931471805599453,2500
2005,1,25,1,0,0,0.0,2500
2015,1,25,1,0,0,0.0,2500
2009,1,25,1,0,0,0.0,2500
2011,1,25,1,0,0,0.0,2500
2013,1,25,1,0,0,0.0,2500
2018,1,25,1,0,0,0.0,2500
2012,17,205,0,0,0,2.833213344056216,20500
2018,7,205,0,0,0,1.9459101490553132,20500
2015,4,205,0,0,0,1.3862943611198906,20500
2010,3,205,0,0,0,1.0986122886681098,20500
2011,2,205,0,0,0,0.6931471805599453,20500
2020,2,205,0,1,0,0.6931471805599453,20500
2006,2,205,0,0,0,0.6931471805599453,20500
2017,2,205,0,0,0,0.6931471805599453,20500
2016,2,205,0,0,0,0.6931471805599453,20500
2021,2,205,0,1,0,0.6931471805599453,20500
2014,1,205,0,0,0,0.0,20500
2013,1,205,0,0,0,0.0,20500
2008,1,205,0,0,0,0.0,20500
2007,1,205,0,0,0,0.0,20500
2022,1,205,0,1,0,0.0,20500
2012,36,288,0,0,0,3.58351893845611,28800
2018,6,288,0,0,0,1.791759469228055,28800
2020,6,288,0,1,0,1.791759469228055,28800
2015,5,288,0,0,0,1.6094379124341003,28800
2016,5,288,0,0,0,1.6094379124341003,28800
2022,4,288,0,1,0,1.3862943611198906,28800
2019,3,288,0,0,0,1.0986122886681098,28800
2011,3,288,0,0,0,1.0986122886681098,28800
2007,2,288,0,0,0,0.6931471805599453,28800
2014,2,288,0,0,0,0.6931471805599453,28800
2017,2,288,0,0,0,0.6931471805599453,28800
2013,2,288,0,0,0,0.6931471805599453,28800
2006,2,288,0,0,0,0.6931471805599453,28800
2021,2,288,0,1,0,0.6931471805599453,28800
2010,1,288,0,0,0,0.0,28800
2005,1,288,0,0,0,0.0,28800
2009,1,288,0,0,0,0.0,28800
2008,1,288,0,0,0,0.0,28800
2012,10,275,0,0,0,2.302585092994046,27500
2019,4,275,0,0,0,1.3862943611198906,27500
2020,3,275,0,1,0,1.0986122886681098,27500
2009,3,275,0,0,0,1.0986122886681098,27500
2015,3,275,0,0,0,1.0986122886681098,27500
2011,3,275,0,0,0,1.0986122886681098,27500
2018,3,275,0,0,0,1.0986122886681098,27500
2016,2,275,0,0,0,0.6931471805599453,27500
2007,1,275,0,0,0,0.0,27500
2013,1,275,0,0,0,0.0,27500
2012,38,367,1,0,0,3.6375861597263857,36700
2015,15,367,1,0,0,2.70805020110221,36700
2020,12,367,1,1,1,2.4849066497880004,36700
2016,7,367,1,0,0,1.9459101490553132,36700
2019,6,367,1,0,0,1.791759469228055,36700
2018,5,367,1,0,0,1.6094379124341003,36700
2017,5,367,1,0,0,1.6094379124341003,36700
2021,4,367,1,1,1,1.3862943611198906,36700
2007,3,367,1,0,0,1.0986122886681098,36700
2011,3,367,1,0,0,1.0986122886681098,36700
2022,3,367,1,1,1,1.0986122886681098,36700
2009,2,367,1,0,0,0.6931471805599453,36700
2014,2,367,1,0,0,0.6931471805599453,36700
2008,1,367,1,0,0,0.0,36700
2013,1,367,1,0,0,0.0,36700
2010,1,367,1,0,0,0.0,36700
2012,3,215,0,0,0,1.0986122886681098,21500
2017,2,215,0,0,0,0.6931471805599453,21500
2015,2,215,0,0,0,0.6931471805599453,21500
2010,1,215,0,0,0,0.0,21500
2021,1,215,0,1,0,0.0,21500
2011,1,215,0,0,0,0.0,21500
2022,1,215,0,1,0,0.0,21500
2020,1,215,0,1,0,0.0,21500
2012,47,178,0,0,0,3.8501476017100584,17800
2021,9,178,0,1,0,2.1972245773362196,17800
2016,8,178,0,0,0,2.0794415416798357,17800
2018,7,178,0,0,0,1.9459101490553132,17800
2011,7,178,0,0,0,1.9459101490553132,17800
2020,7,178,0,1,0,1.9459101490553132,17800
2015,6,178,0,0,0,1.791759469228055,17800
2009,6,178,0,0,0,1.791759469228055,17800
2010,5,178,0,0,0,1.6094379124341003,17800
2022,5,178,0,1,0,1.6094379124341003,17800
2008,4,178,0,0,0,1.3862943611198906,17800
2006,3,178,0,0,0,1.0986122886681098,17800
2013,3,178,0,0,0,1.0986122886681098,17800
2014,3,178,0,0,0,1.0986122886681098,17800
2005,2,178,0,0,0,0.6931471805599453,17800
2017,2,178,0,0,0,0.6931471805599453,17800
2007,2,178,0,0,0,0.6931471805599453,17800
2019,1,178,0,0,0,0.0,17800
2012,4,314.02,0,0,0,1.3862943611198906,31402
2021,2,314.02,0,1,0,0.6931471805599453,31402
2016,2,314.02,0,0,0,0.6931471805599453,31402
2007,1,314.02,0,0,0,0.0,31402
2019,1,314.02,0,0,0,0.0,31402
2018,1,314.02,0,0,0,0.0,31402
2020,1,314.02,0,1,0,0.0,31402
2012,14,27.02,0,0,0,2.6390573296152584,2702
2018,6,27.02,0,0,0,1.791759469228055,2702
2016,6,27.02,0,0,0,1.791759469228055,2702
2021,5,27.02,0,1,0,1.6094379124341003,2702
2011,4,27.02,0,0,0,1.3862943611198906,2702
2017,2,27.02,0,0,0,0.6931471805599453,2702
2019,2,27.02,0,0,0,0.6931471805599453,2702
2020,2,27.02,0,1,0,0.6931471805599453,2702
2022,2,27.02,0,1,0,0.6931471805599453,2702
2013,1,27.02,0,0,0,0.0,2702
2010,1,27.02,0,0,0,0.0,2702
2009,1,27.02,0,0,0,0.0,2702
2005,1,27.02,0,0,0,0.0,2702
2014,1,27.02,0,0,0,0.0,2702
2012,22,305.02,0,0,0,3.091042453358316,30502
2020,6,305.02,0,1,0,1.791759469228055,30502
2018,5,305.02,0,0,0,1.6094379124341003,30502
2015,4,305.02,0,0,0,1.3862943611198906,30502
2016,4,305.02,0,0,0,1.3862943611198906,30502
2021,3,305.02,0,1,0,1.0986122886681098,30502
2008,2,305.02,0,0,0,0.6931471805599453,30502
2011,2,305.02,0,0,0,0.6931471805599453,30502
2005,1,305.02,0,0,0,0.0,30502
2017,1,305.02,0,0,0,0.0,30502
2009,1,305.02,0,0,0,0.0,30502
2019,1,305.02,0,0,0,0.0,30502
2012,10,91,0,0,0,2.302585092994046,9100
2020,8,91,0,1,0,2.0794415416798357,9100
2015,6,91,0,0,0,1.791759469228055,9100
2016,5,91,0,0,0,1.6094379124341003,9100
2021,4,91,0,1,0,1.3862943611198906,9100
2022,4,91,0,1,0,1.3862943611198906,9100
2018,3,91,0,0,0,1.0986122886681098,9100
2013,3,91,0,0,0,1.0986122886681098,9100
2019,3,91,0,0,0,1.0986122886681098,9100
2017,2,91,0,0,0,0.6931471805599453,9100
2010,1,91,0,0,0,0.0,9100
2008,1,91,0,0,0,0.0,9100
2012,44,58,0,0,0,3.784189633918261,5800
2019,15,58,0,0,0,2.70805020110221,5800
2020,14,58,0,1,0,2.6390573296152584,5800
2017,11,58,0,0,0,2.3978952727983707,5800
2015,9,58,0,0,0,2.1972245773362196,5800
2018,8,58,0,0,0,2.0794415416798357,5800
2009,6,58,0,0,0,1.791759469228055,5800
2021,5,58,0,1,0,1.6094379124341003,5800
2016,3,58,0,0,0,1.0986122886681098,5800
2013,2,58,0,0,0,0.6931471805599453,5800
2014,2,58,0,0,0,0.6931471805599453,5800
2010,1,58,0,0,0,0.0,5800
2008,1,58,0,0,0,0.0,5800
2011,1,58,0,0,0,0.0,5800
2022,1,58,0,1,0,0.0,5800
2012,30,38,0,0,0,3.4011973816621555,3800
2016,8,38,0,0,0,2.0794415416798357,3800
2019,8,38,0,0,0,2.0794415416798357,3800
2020,7,38,0,1,0,1.9459101490553132,3800
2018,7,38,0,0,0,1.9459101490553132,3800
2017,6,38,0,0,0,1.791759469228055,3800
2021,6,38,0,1,0,1.791759469228055,3800
2014,3,38,0,0,0,1.0986122886681098,3800
2013,3,38,0,0,0,1.0986122886681098,3800
2015,3,38,0,0,0,1.0986122886681098,3800
2009,2,38,0,0,0,0.6931471805599453,3800
2010,2,38,0,0,0,0.6931471805599453,3800
2007,1,38,0,0,0,0.0,3800
2008,1,38,0,0,0,0.0,3800
2012,40,291,0,0,0,3.6888794541139363,29100
2015,7,291,0,0,0,1.9459101490553132,29100
2016,6,291,0,0,0,1.791759469228055,29100
2020,5,291,0,1,0,1.6094379124341003,29100
2010,5,291,0,0,0,1.6094379124341003,29100
2018,5,291,0,0,0,1.6094379124341003,29100
2021,4,291,0,1,0,1.3862943611198906,29100
2022,3,291,0,1,0,1.0986122886681098,29100
2007,3,291,0,0,0,1.0986122886681098,29100
2019,3,291,0,0,0,1.0986122886681098,29100
2011,2,291,0,0,0,0.6931471805599453,29100
2008,2,291,0,0,0,0.6931471805599453,29100
2017,2,291,0,0,0,0.6931471805599453,29100
2009,1,291,0,0,0,0.0,29100
2014,1,291,0,0,0,0.0,29100
2013,1,291,0,0,0,0.0,29100
2005,1,291,0,0,0,0.0,29100
2006,1,291,0,0,0,0.0,29100
2012,12,285,0,0,0,2.4849066497880004,28500
2021,4,285,0,1,0,1.3862943611198906,28500
2019,4,285,0,0,0,1.3862943611198906,28500
2011,3,285,0,0,0,1.0986122886681098,28500
2017,3,285,0,0,0,1.0986122886681098,28500
2015,3,285,0,0,0,1.0986122886681098,28500
2009,2,285,0,0,0,0.6931471805599453,28500
2020,2,285,0,1,0,0.6931471805599453,28500
2010,2,285,0,0,0,0.6931471805599453,28500
2014,2,285,0,0,0,0.6931471805599453,28500
2016,2,285,0,0,0,0.6931471805599453,28500
2022,2,285,0,1,0,0.6931471805599453,28500
2018,2,285,0,0,0,0.6931471805599453,28500
2008,1,285,0,0,0,0.0,28500
2012,27,41.02,0,0,0,3.295836866004329,4102
2015,10,41.02,0,0,0,2.302585092994046,4102
2018,8,41.02,0,0,0,2.0794415416798357,4102
2016,7,41.02,0,0,0,1.9459101490553132,4102
2011,6,41.02,0,0,0,1.791759469228055,4102
2007,5,41.02,0,0,0,1.6094379124341003,4102
2019,4,41.02,0,0,0,1.3862943611198906,4102
2020,4,41.02,0,1,0,1.3862943611198906,4102
2017,4,41.02,0,0,0,1.3862943611198906,4102
2008,3,41.02,0,0,0,1.0986122886681098,4102
2009,3,41.02,0,0,0,1.0986122886681098,4102
2013,2,41.02,0,0,0,0.6931471805599453,4102
2022,2,41.02,0,1,0,0.6931471805599453,4102
2005,1,41.02,0,0,0,0.0,4102
2014,1,41.02,0,0,0,0.0,4102
2021,1,41.02,0,1,0,0.0,4102
2012,16,268,0,0,0,2.772588722239781,26800
2021,8,268,0,1,0,2.0794415416798357,26800
2020,5,268,0,1,0,1.6094379124341003,26800
2018,5,268,0,0,0,1.6094379124341003,26800
2016,4,268,0,0,0,1.3862943611198906,26800
2015,4,268,0,0,0,1.3862943611198906,26800
2013,2,268,0,0,0,0.6931471805599453,26800
2010,2,268,0,0,0,0.6931471805599453,26800
2017,2,268,0,0,0,0.6931471805599453,26800
2009,1,268,0,0,0,0.0,26800
2007,1,268,0,0,0,0.0,26800
2005,1,268,0,0,0,0.0,26800
2022,1,268,0,1,0,0.0,26800
2019,1,268,0,0,0,0.0,26800
2012,10,115,0,0,0,2.302585092994046,11500
2020,3,115,0,1,0,1.0986122886681098,11500
2015,3,115,0,0,0,1.0986122886681098,11500
2022,3,115,0,1,0,1.0986122886681098,11500
2017,2,115,0,0,0,0.6931471805599453,11500
2010,2,115,0,0,0,0.6931471805599453,11500
2018,1,115,0,0,0,0.0,11500
2009,1,115,0,0,0,0.0,11500
2008,1,115,0,0,0,0.0,11500
2007,1,115,0,0,0,0.0,11500
2006,1,115,0,0,0,0.0,11500
2019,1,115,0,0,0,0.0,11500
2012,43,39.01,0,0,0,3.7612001156935624,3901
2020,14,39.01,0,1,0,2.6390573296152584,3901
2015,12,39.01,0,0,0,2.4849066497880004,3901
2017,9,39.01,0,0,0,2.1972245773362196,3901
2018,8,39.01,0,0,0,2.0794415416798357,3901
2021,8,39.01,0,1,0,2.0794415416798357,3901
2016,8,39.01,0,0,0,2.0794415416798357,3901
2019,6,39.01,0,0,0,1.791759469228055,3901
2011,5,39.01,0,0,0,1.6094379124341003,3901
2022,4,39.01,0,1,0,1.3862943611198906,3901
2008,4,39.01,0,0,0,1.3862943611198906,3901
2006,3,39.01,0,0,0,1.0986122886681098,3901
2014,3,39.01,0,0,0,1.0986122886681098,3901
2010,3,39.01,0,0,0,1.0986122886681098,3901
2009,3,39.01,0,0,0,1.0986122886681098,3901
2005,2,39.01,0,0,0,0.6931471805599453,3901
2007,1,39.01,0,0,0,0.0,3901
2012,20,125,1,0,0,2.995732273553991,12500
2015,10,125,1,0,0,2.302585092994046,12500
2021,10,125,1,1,1,2.302585092994046,12500
2020,10,125,1,1,1,2.302585092994046,12500
2017,6,125,1,0,0,1.791759469228055,12500
2018,5,125,1,0,0,1.6094379124341003,12500
2016,4,125,1,0,0,1.3862943611198906,12500
2010,3,125,1,0,0,1.0986122886681098,12500
2014,3,125,1,0,0,1.0986122886681098,12500
2022,3,125,1,1,1,1.0986122886681098,12500
2008,2,125,1,0,0,0.6931471805599453,12500
2011,2,125,1,0,0,0.6931471805599453,12500
2009,2,125,1,0,0,0.6931471805599453,12500
2006,1,125,1,0,0,0.0,12500
2007,1,125,1,0,0,0.0,12500
2013,1,125,1,0,0,0.0,12500
2019,1,125,1,0,0,0.0,12500
2012,6,352,0,0,0,1.791759469228055,35200
2015,2,352,0,0,0,0.6931471805599453,35200
2020,2,352,0,1,0,0.6931471805599453,35200
2010,1,352,0,0,0,0.0,35200
2016,1,352,0,0,0,0.0,35200
2007,1,352,0,0,0,0.0,35200
2012,9,276,0,0,0,2.1972245773362196,27600
2015,6,276,0,0,0,1.791759469228055,27600
2021,4,276,0,1,0,1.3862943611198906,27600
2017,3,276,0,0,0,1.0986122886681098,27600
2020,2,276,0,1,0,0.6931471805599453,27600
2016,2,276,0,0,0,0.6931471805599453,27600
2005,1,276,0,0,0,0.0,27600
2013,1,276,0,0,0,0.0,27600
2018,1,276,0,0,0,0.0,27600
2011,1,276,0,0,0,0.0,27600
2010,1,276,0,0,0,0.0,27600
2012,3,365.02,0,0,0,1.0986122886681098,36502
2019,1,365.02,0,0,0,0.0,36502
2006,1,365.02,0,0,0,0.0,36502
2015,1,365.02,0,0,0,0.0,36502
2020,1,365.02,0,1,0,0.0,36502
2012,8,381,0,0,0,2.0794415416798357,38100
2018,3,381,0,0,0,1.0986122886681098,38100
2020,3,381,0,1,0,1.0986122886681098,38100
2019,2,381,0,0,0,0.6931471805599453,38100
2009,1,381,0,0,0,0.0,38100
2021,1,381,0,1,0,0.0,38100
2017,1,381,0,0,0,0.0,38100
2016,1,381,0,0,0,0.0,38100
2012,29,382,0,0,0,3.367295829986474,38200
2016,10,382,0,0,0,2.302585092994046,38200
2015,8,382,0,0,0,2.0794415416798357,38200
2018,7,382,0,0,0,1.9459101490553132,38200
2021,7,382,0,1,0,1.9459101490553132,38200
2009,6,382,0,0,0,1.791759469228055,38200
2020,6,382,0,1,0,1.791759469228055,38200
2019,5,382,0,0,0,1.6094379124341003,38200
2011,5,382,0,0,0,1.6094379124341003,38200
2017,4,382,0,0,0,1.3862943611198906,38200
2022,2,382,0,1,0,0.6931471805599453,38200
2006,1,382,0,0,0,0.0,38200
2010,1,382,0,0,0,0.0,38200
2005,1,382,0,0,0,0.0,38200
2013,1,382,0,0,0,0.0,38200
2007,1,382,0,0,0,0.0,38200
2012,21,165,0,0,0,3.044522437723423,16500
2015,5,165,0,0,0,1.6094379124341003,16500
2018,5,165,0,0,0,1.6094379124341003,16500
2020,3,165,0,1,0,1.0986122886681098,16500
2008,2,165,0,0,0,0.6931471805599453,16500
2006,2,165,0,0,0,0.6931471805599453,16500
2016,2,165,0,0,0,0.6931471805599453,16500
2021,2,165,0,1,0,0.6931471805599453,16500
2014,1,165,0,0,0,0.0,16500
2007,1,165,0,0,0,0.0,16500
2013,1,165,0,0,0,0.0,16500
2017,1,165,0,0,0,0.0,16500
2012,16,110,0,0,0,2.772588722239781,11000
2016,3,110,0,0,0,1.0986122886681098,11000
2018,3,110,0,0,0,1.0986122886681098,11000
2008,2,110,0,0,0,0.6931471805599453,11000
2010,2,110,0,0,0,0.6931471805599453,11000
2007,1,110,0,0,0,0.0,11000
2005,1,110,0,0,0,0.0,11000
2009,1,110,0,0,0,0.0,11000
2013,1,110,0,0,0,0.0,11000
2020,1,110,0,1,0,0.0,11000
2015,1,110,0,0,0,0.0,11000
2019,1,110,0,0,0,0.0,11000
2012,113,4.02,1,0,0,4.727387818712341,401
2020,74,4.02,1,1,1,4.30406509320417,401
2019,32,4.02,1,0,0,3.4657359027997265,401
2021,26,4.02,1,1,1,3.258096538021482,401
2018,22,4.02,1,0,0,3.091042453358316,401
2015,20,4.02,1,0,0,2.995732273553991,401
2017,15,4.02,1,0,0,2.70805020110221,401
2016,11,4.02,1,0,0,2.3978952727983707,401
2010,11,4.02,1,0,0,2.3978952727983707,401
2022,8,4.02,1,1,1,2.0794415416798357,401
2009,7,4.02,1,0,0,1.9459101490553132,401
2006,6,4.02,1,0,0,1.791759469228055,401
2008,6,4.02,1,0,0,1.791759469228055,401
2007,4,4.02,1,0,0,1.3862943611198906,401
2011,4,4.02,1,0,0,1.3862943611198906,401
2005,4,4.02,1,0,0,1.3862943611198906,401
2014,3,4.02,1,0,0,1.0986122886681098,401
2012,8,373,0,0,0,2.0794415416798357,37300
2019,6,373,0,0,0,1.791759469228055,37300
2021,2,373,0,1,0,0.6931471805599453,37300
2018,2,373,0,0,0,0.6931471805599453,37300
2008,2,373,0,0,0,0.6931471805599453,37300
2005,2,373,0,0,0,0.6931471805599453,37300
2020,2,373,0,1,0,0.6931471805599453,37300
2017,1,373,0,0,0,0.0,37300
2010,1,373,0,0,0,0.0,37300
2009,1,373,0,0,0,0.0,37300
2015,1,373,0,0,0,0.0,37300
2012,13,274.02,0,0,0,2.5649493574615367,27402
2016,4,274.02,0,0,0,1.3862943611198906,27402
2017,4,274.02,0,0,0,1.3862943611198906,27402
2019,4,274.02,0,0,0,1.3862943611198906,27402
2011,3,274.02,0,0,0,1.0986122886681098,27402
2009,2,274.02,0,0,0,0.6931471805599453,27402
2014,2,274.02,0,0,0,0.6931471805599453,27402
2015,1,274.02,0,0,0,0.0,27402
2010,1,274.02,0,0,0,0.0,27402
2007,1,274.02,0,0,0,0.0,27402
2008,1,274.02,0,0,0,0.0,27402
2018,1,274.02,0,0,0,0.0,27402
2021,1,274.02,0,1,0,0.0,27402
2020,1,274.02,0,1,0,0.0,27402
2012,7,55,0,0,0,1.9459101490553132,5500
2017,2,55,0,0,0,0.6931471805599453,5500
2021,2,55,0,1,0,0.6931471805599453,5500
2016,2,55,0,0,0,0.6931471805599453,5500
2011,1,55,0,0,0,0.0,5500
2009,1,55,0,0,0,0.0,5500
2015,1,55,0,0,0,0.0,5500
2006,1,55,0,0,0,0.0,5500
2019,1,55,0,0,0,0.0,5500
2018,1,55,0,0,0,0.0,5500
2022,1,55,0,1,0,0.0,5500
2012,18,266,0,0,0,2.8903717578961645,26600
2016,4,266,0,0,0,1.3862943611198906,26600
2021,4,266,0,1,0,1.3862943611198906,26600
2019,4,266,0,0,0,1.3862943611198906,26600
2009,3,266,0,0,0,1.0986122886681098,26600
2018,3,266,0,0,0,1.0986122886681098,26600
2005,2,266,0,0,0,0.6931471805599453,26600
2007,2,266,0,0,0,0.6931471805599453,26600
2008,2,266,0,0,0,0.6931471805599453,26600
2011,2,266,0,0,0,0.6931471805599453,26600
2017,2,266,0,0,0,0.6931471805599453,26600
2014,2,266,0,0,0,0.6931471805599453,26600
2006,1,266,0,0,0,0.0,26600
2010,1,266,0,0,0,0.0,26600
2015,1,266,0,0,0,0.0,26600
2012,15,84,0,0,0,2.70805020110221,8400
2015,8,84,0,0,0,2.0794415416798357,8400
2020,7,84,0,1,0,1.9459101490553132,8400
2018,7,84,0,0,0,1.9459101490553132,8400
2019,6,84,0,0,0,1.791759469228055,8400
2016,4,84,0,0,0,1.3862943611198906,8400
2021,4,84,0,1,0,1.3862943611198906,8400
2005,3,84,0,0,0,1.0986122886681098,8400
2010,3,84,0,0,0,1.0986122886681098,8400
2017,3,84,0,0,0,1.0986122886681098,8400
2007,2,84,0,0,0,0.6931471805599453,8400
2008,2,84,0,0,0,0.6931471805599453,8400
2006,1,84,0,0,0,0.0,8400
2013,1,84,0,0,0,0.0,8400
2014,1,84,0,0,0,0.0,8400
2022,1,84,0,1,0,0.0,8400
2012,14,106,0,0,0,2.6390573296152584,10600
2015,6,106,0,0,0,1.791759469228055,10600
2011,4,106,0,0,0,1.3862943611198906,10600
2021,4,106,0,1,0,1.3862943611198906,10600
2020,4,106,0,1,0,1.3862943611198906,10600
2022,4,106,0,1,0,1.3862943611198906,10600
2016,2,106,0,0,0,0.6931471805599453,10600
2013,2,106,0,0,0,0.6931471805599453,10600
2010,2,106,0,0,0,0.6931471805599453,10600
2019,2,106,0,0,0,0.6931471805599453,10600
2018,2,106,0,0,0,0.6931471805599453,10600
2009,1,106,0,0,0,0.0,10600
2006,1,106,0,0,0,0.0,10600
2017,1,106,0,0,0,0.0,10600
2012,8,290,0,0,0,2.0794415416798357,29000
2011,4,290,0,0,0,1.3862943611198906,29000
2019,3,290,0,0,0,1.0986122886681098,29000
2008,2,290,0,0,0,0.6931471805599453,29000
2021,2,290,0,1,0,0.6931471805599453,29000
2010,1,290,0,0,0,0.0,29000
2005,1,290,0,0,0,0.0,29000
2016,1,290,0,0,0,0.0,29000
2018,1,290,0,0,0,0.0,29000
2022,1,290,0,1,0,0.0,29000
2012,67,24,1,0,0,4.204692619390966,2400
2020,28,24,1,1,1,3.332204510175204,2400
2015,21,24,1,0,0,3.044522437723423,2400
2021,20,24,1,1,1,2.995732273553991,2400
2019,18,24,1,0,0,2.8903717578961645,2400
2018,14,24,1,0,0,2.6390573296152584,2400
2017,12,24,1,0,0,2.4849066497880004,2400
2008,11,24,1,0,0,2.3978952727983707,2400
2016,11,24,1,0,0,2.3978952727983707,2400
2010,8,24,1,0,0,2.0794415416798357,2400
2011,7,24,1,0,0,1.9459101490553132,2400
2013,6,24,1,0,0,1.791759469228055,2400
2014,5,24,1,0,0,1.6094379124341003,2400
2009,4,24,1,0,0,1.3862943611198906,2400
2022,3,24,1,1,1,1.0986122886681098,2400
2006,2,24,1,0,0,0.6931471805599453,2400
2005,1,24,1,0,0,0.0,2400
2007,1,24,1,0,0,0.0,2400
2012,30,390,0,0,0,3.4011973816621555,39000
2015,7,390,0,0,0,1.9459101490553132,39000
2020,6,390,0,1,0,1.791759469228055,39000
2018,6,390,0,0,0,1.791759469228055,39000
2017,6,390,0,0,0,1.791759469228055,39000
2007,4,390,0,0,0,1.3862943611198906,39000
2019,4,390,0,0,0,1.3862943611198906,39000
2016,4,390,0,0,0,1.3862943611198906,39000
2005,3,390,0,0,0,1.0986122886681098,39000
2006,2,390,0,0,0,0.6931471805599453,39000
2011,2,390,0,0,0,0.6931471805599453,39000
2009,2,390,0,0,0,0.6931471805599453,39000
2010,1,390,0,0,0,0.0,39000
2008,1,390,0,0,0,0.0,39000
2014,1,390,0,0,0,0.0,39000
2021,1,390,0,1,0,0.0,39000
2022,1,390,0,1,0,0.0,39000
2012,28,18,1,0,0,3.332204510175204,1800
2020,10,18,1,1,1,2.302585092994046,1800
2015,8,18,1,0,0,2.0794415416798357,1800
2016,7,18,1,0,0,1.9459101490553132,1800
2019,5,18,1,0,0,1.6094379124341003,1800
2014,4,18,1,0,0,1.3862943611198906,1800
2017,3,18,1,0,0,1.0986122886681098,1800
2011,3,18,1,0,0,1.0986122886681098,1800
2018,3,18,1,0,0,1.0986122886681098,1800
2021,3,18,1,1,1,1.0986122886681098,1800
2010,2,18,1,0,0,0.6931471805599453,1800
2007,2,18,1,0,0,0.6931471805599453,1800
2009,2,18,1,0,0,0.6931471805599453,1800
2005,1,18,1,0,0,0.0,1800
2008,1,18,1,0,0,0.0,1800
2012,17,176.02,0,0,0,2.833213344056216,17602
2018,5,176.02,0,0,0,1.6094379124341003,17602
2021,4,176.02,0,1,0,1.3862943611198906,17602
2007,3,176.02,0,0,0,1.0986122886681098,17602
2010,3,176.02,0,0,0,1.0986122886681098,17602
2016,3,176.02,0,0,0,1.0986122886681098,17602
2020,3,176.02,0,1,0,1.0986122886681098,17602
2017,3,176.02,0,0,0,1.0986122886681098,17602
2009,2,176.02,0,0,0,0.6931471805599453,17602
2015,2,176.02,0,0,0,0.6931471805599453,17602
2011,2,176.02,0,0,0,0.6931471805599453,17602
2014,1,176.02,0,0,0,0.0,17602
2006,1,176.02,0,0,0,0.0,17602
2005,1,176.02,0,0,0,0.0,17602
2019,1,176.02,0,0,0,0.0,17602
2022,1,176.02,0,1,0,0.0,17602
2012,19,378,0,0,0,2.9444389791664403,37800
2019,4,378,0,0,0,1.3862943611198906,37800
2021,4,378,0,1,0,1.3862943611198906,37800
2020,4,378,0,1,0,1.3862943611198906,37800
2017,3,378,0,0,0,1.0986122886681098,37800
2018,2,378,0,0,0,0.6931471805599453,37800
2008,1,378,0,0,0,0.0,37800
2009,1,378,0,0,0,0.0,37800
2006,1,378,0,0,0,0.0,37800
2007,1,378,0,0,0,0.0,37800
2016,1,378,0,0,0,0.0,37800
2010,1,378,0,0,0,0.0,37800
2011,1,378,0,0,0,0.0,37800
2013,1,378,0,0,0,0.0,37800
2015,1,378,0,0,0,0.0,37800
2012,8,83.01,0,0,0,2.0794415416798357,8301
2020,7,83.01,0,1,0,1.9459101490553132,8301
2018,4,83.01,0,0,0,1.3862943611198906,8301
2010,2,83.01,0,0,0,0.6931471805599453,8301
2015,2,83.01,0,0,0,0.6931471805599453,8301
2013,1,83.01,0,0,0,0.0,8301
2005,1,83.01,0,0,0,0.0,8301
2009,1,83.01,0,0,0,0.0,8301
2017,1,83.01,0,0,0,0.0,8301
2022,1,83.01,0,1,0,0.0,8301
2019,1,83.01,0,0,0,0.0,8301
2021,1,83.01,0,1,0,0.0,8301
2012,129,5,1,0,0,4.859812404361672,500
2015,40,5,1,0,0,3.6888794541139363,500
2020,32,5,1,1,1,3.4657359027997265,500
2019,26,5,1,0,0,3.258096538021482,500
2021,26,5,1,1,1,3.258096538021482,500
2016,21,5,1,0,0,3.044522437723423,500
2017,18,5,1,0,0,2.8903717578961645,500
2018,13,5,1,0,0,2.5649493574615367,500
2010,10,5,1,0,0,2.302585092994046,500
2009,7,5,1,0,0,1.9459101490553132,500
2022,7,5,1,1,1,1.9459101490553132,500
2005,6,5,1,0,0,1.791759469228055,500
2008,6,5,1,0,0,1.791759469228055,500
2006,5,5,1,0,0,1.6094379124341003,500
2014,4,5,1,0,0,1.3862943611198906,500
2011,3,5,1,0,0,1.0986122886681098,500
2007,2,5,1,0,0,0.6931471805599453,500
2013,2,5,1,0,0,0.6931471805599453,500
2012,13,171,0,0,0,2.5649493574615367,17100
2017,6,171,0,0,0,1.791759469228055,17100
2015,5,171,0,0,0,1.6094379124341003,17100
2021,4,171,0,1,0,1.3862943611198906,17100
